COMMODITY,COMMODITY_DESCRIPTION,EXTENDED_DESCRIPTION,CONTRACT_NAME,naics_code_final,comment,submission_time,naics_title_final,co2e_per_dollar_final,bea_code_final
20092930077,TROUSERS WORK POSTMAN BLUE SZ 38X32,US COMMUNITIES # A1465-10,Navy and PB work pants B/O  US COMMUNITIES # A1465-10,315210,,9/25/24,Cut and Sew Apparel Contractors,0.145,315000
20092770056,SHIRT WORK MEN L/S POSTMAN BLUE XL-REG,US COMMUNITIES CONTRACT # A1465-10,"Work shirts PETROL, POSTMAN BLUE AND WHITE B/O US COMMUNITIE",315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20021,"CLOTHING: ATHLETIC, CASUAL, DRESS, UNIFORM, WEATHER AND WORK",Chronic Disease and Injury Prevention Program polo shirt.,Chronic Disease Polo Shirt,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20072,"CLOTHING: TROUSERS, SUPV AND UNIFORM",2 EACH CAMO PROPPER BDU SHIRTS PER ITEM 10 ON BID SHEET SIZE MEDIUM-EXTRA LONG @ $25.64 EACH,14 BDU SHIRTS AND 21 PANTS FOR SWAT,315210,,9/25/24,Cut and Sew Apparel Contractors,0.145,315000
20084,"CLOTHING: TROUSERS, WORK",Quantity 5 @ $339.99 each. UF Pro Striker XT Gen.3 Combat Pants.   Sizing:   Olejar  32x34 QTY:1  Keith  32x32 QTY:1  Dennis  34x36 QTY:1  Conner  34x32 QTY:1  De La Rue 32x30 QTY:1,Combat Pants for Police Equipment,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20082101005,COVERALL LS NAVY 100% COTTON 46/48 (xl-reg),,firm order coveralls non insulated,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20092800061,SHIRT MEN 100% COT SHORT SLEEVE POSTMANBLU XL,SC40PB SHIRT MEN 100% COT SHORT SLEEVE POSTMANBLU XL,Work 100% blue s/s sleeves,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20072152025,SHIRT UNIFORM L/S APD NAVY SZ 16-1/2 X 34,,APD SHIRTS SHORT AND LONG SLEEVE,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20087930017,TROUSERS TACTICAL  65/35 POLY RAYON MENS SZ 34,,Firm order Srq apd,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20092770094,SHIRT WORK MEN L/S 100% COT POSTMANBLU LRG-LN,,Blue shirts US COMMUNITIES CONTRACT # A1465-10,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20084201040,JEAN BLUE MENS SIZE 44 X 32,US COMMUNITIES # A1465-10,Blue Jeans for back orders. US COMMUNITIES # A1465-10,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20092770056,SHIRT WORK MEN L/S POSTMAN BLUE XL-REG,SP14PB,WORK SHIRTS,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20087930052,TROUSERS TACTICAL 65/35 POLY RAYON MENS 36X30,,TACTICAL PANTS FSMMNS,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
2004456,"PANTS, MEN'S, DRESS, 100% WOVEN POLYESTER, BELT LO",,"Purchase-uniforms(pants,shirts lg/sht sleeved)-Code-50 empl",315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20092,Work Clothes,"1 each  Men's 9"" Tru-Spec 24-7 Series Shorts, #4265, Black, Size 30""W $38.39  4 each  Men's 9"" Tru-Spec 24-7 Series Shorts, #4265, Black, Size 34""W @38.39 = $153.56  16 each  Men's 9"" Tru-Spec 24-7 Series Shorts, #4265, Black, Size 38""W @38.39 = $614.24  5 each  Men's 9"" Tru-Spec 24-7 Series Shorts, #4265, Black, Size 42""W @38.39 = $191.95  8 each  Men's 9"" Tru-Spec 24-7 Series Shorts, #4265, Black, Size 44""W @38.39 = $307.12  3 each  Men's 9"" Tru-Spec 24-7 Series Shorts, #4265, Black, Size 54""W @50.36 = $151.08  4 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 30""W X 30""L ( TO BE HEMMED AT 29""W x 29""L)  @49.49 = $197.96  3 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 32""W X 30""L @49.49 = $148.47  2 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 32""W X 34""L  @49.49 = $98.98  5 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 34""W X 32""L @49.49 = $247.45  2 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 34""W X 34""L @49.49 = $98.98  3 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 34""W X 36""L @49.49= $148.47  3 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 36""W X 30""L @49.49 = $148.47  4 each Men's 5.11 Tactical Pants, Tac Lite Ripstop, #74273-019, Size 38""W X 30""L  @49.49 = $197.96  2 each Men's Tru-Spec 24-7 Pants, #1062, Black, Size 32""W X 32""L @56.66 = $113.32  4 each Men's Tru-Spec 24-7 Pants, #1062, Black, Size 38""W X 32""L @56.66 = $226.64  2 each Men's Tru-Spec 24-7 Pants, #1062, Black, Size 40""W X 32""L @56.66 = $113.32",Pants for Security & OPSEC  MAX PO# 7071,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20072140014,"SHIRTS, TEE, DRI-FIT COA, LS, 2XLARGE",RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE_________,material needed at gbsc,313320,,9/25/24,Fabric Coating Mills,0.452,313300
20072421007,Jacket Waterproof Bomber FluorescentLime 5XL,COA LOGO,Safety Lime Green Jackets B/O COA LOGO,315280,,9/25/24,Other Cut and Sew Apparel Manufacturing,0.145,315000
20092,Work Clothes,5ea Blauer Operational Trousers For:: Brian Cox Pant Hem: x 33  Inseam,"MILLER UNIFORM & EMBLEMS  $15,444.16 see attached",315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20045100008,RAINSUIT HOODED W/OVERALLS YELLOW XLARGE,RC LN____ QTY DEL____ P/F____ B/O____ DEL DATE________,material needed at awgbsc,315280,,9/25/24,Other Cut and Sew Apparel Manufacturing,0.145,315000
20092,Work Clothes,4ea Blauer Operational TrousersCustom:For:: Anthony Marino  Pant Hem: x 32  inseam,"MILLER UNIFORM & EMBLEMS  $15,444.16 see attached",315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20092,Work Clothes,"JAMES BUONO, PATRICK JACOBSEN","UNIFORM JAMES BUONO, PATRICK JACOBSEN",315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20084201028,JEAN BLUE MENS SIZE 38 X 32,PD60PW Jean Blue Mens Size 38 X 32,Blue Jeans B/O,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20072,"CLOTHING: TROUSERS, SUPV AND UNIFORM",PR# 417    Repurpose winter jackets    Attn: K. Wald,Repurpose Winter Jackets,315210,,9/25/24,Cut and Sew Apparel Contractors,0.145,315000
20072154005,TROUSERS APD MEN SIZE 32,,APD PANTS CADETS 119th.,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20087930041,TROUSERS TACTICAL 65/35 POLY RAYON MENS 34X29,,cadet class 119,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20092770059,SHIRT WORK MEN L/S POSTMAN BLUE 2XL-REG,SP14PB,WORK SHIRTS WHITE AND BLUE,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20045100002,RAINSUIT HOODED W/OVERALLS YELLOW 2XL,RC LN______ QTY DEL______ P/F_____ B/O______ DEL DATE______________,material needed at wbsc,315240,,9/25/24,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",0.145,315000
20072152048,SHIRT UNIFORM L/S APD NAVY SZ 18-1/2 X 36,,APD SHIRTS SHORT AND LONG SLEEVE,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20070850013,SHIRTS-T ANSI/ISEA 107-2004 CLASS 3 LIME L/L XL,IRON HORSE AXLSHT 3L-P,Firm Order,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20044,"Pants, Slacks, Trousers, Shorts, Jeans, etc.","Men's 5.11 Tactical Performance Polo #71049 Size X-Large, Black, W/ABIA Logo and SECURITY",Uniforms for Security Operations,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20086860011,Trouser Uniform 100% Cotton NFPA Men Plain Pockets Sz40,,FIRE PANTS (Back orders),315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
377800,"Souvenirs: Promotional, Advertising, etc.","DISTRICT THREADS 50/50 NOTCH CREW TEE CHARCOAL GRAVEL: 15-XXL,",T-SHIRTS FOR THE PASS THE TORCH ACADEMY,453220,,9/25/24,"Gift, Novelty, and Souvenir Stores",0.163,4B0000
2001652,"JACKETS AND LINERS, MILITARY, FIELD, COLD WEATHER,","Fusion-Tec Jacket, Black, #REM-82006 Size Medium @53.99 + $5.00 (ABIA Logo)",Waterproof Jackets for Opsec  MAX PO# 4949,315210,,9/26/24,Cut and Sew Apparel Contractors,0.145,315000
20092770059,SHIRT WORK MEN L/S POSTMAN BLUE 2XL-REG,SP14PB Shirt Work Men L/S PostmanBlue 2XL-Reg,Blue and Petrol blue shirts,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20084201042,JEAN BLUE MENS SIZE 44 X 36,,firm order jeans  coa,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20087930052,TROUSERS TACTICAL 65/35 POLY RAYON MENS 36X30,,Tactical Pants FSMMNS,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20087930037,TROUSERS TACTICAL 65/35 POLY RAYON MENS 33X30,,cadet apd 120,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
20070,"Shirts, Dress and Casual",Men's Short Sleeve Fishing Shirt - Tall - 4XL,Darling Promo - Field Shirts for Staff,315220,,9/25/24,Men's and Boys' Cut and Sew Apparel Manufacturing,0.145,315000
57077,"Steel, Reinforcing, Mesh",,"Ace Contractors/Concrete/rebar, hand float, fresno",332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
57077,"Steel, Reinforcing, Mesh",,"ACE/MESH,LUMBER/CONCRETE/BUSTOS",332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
57077,"Steel, Reinforcing, Mesh",,"Ace Contractors/Concrete/wire mesh, redwood",332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
33000,FENCING,8704 Parkfield Drive Project 75 feet Chainlike fence with 2 walk gates (Includes Posts/Hardware),75 ft Chainlink Fence Parkfield Pro_PR2019-101049Janna Renfr,332323,,9/25/24,Ornamental and Architectural Metal Work Manufacturing,0.284,332320
45021881001,CHAIN 3/8 X 15 ALLOY MIN 7100LB W/G-80 CLEVIS & SLING HOOK,10030-05913  RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material needed at awwbsc,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
28075851003,"CABLE TIES, SELF-LOCKING, NYLON 24 IN.",RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________,Grainger material for AWWBSC,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
56056750001,"STRAPS, TIE DOWN RATCHET W/ ""U"" HOOK",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE__________,material needed at awgbsc,332722,,9/25/24,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",0.332,332720
28075851003,"CABLE TIES, SELF-LOCKING, NYLON 24 IN.",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,MSC material needed at Glen Bell warehouse,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
28024,"Building Cables and Wires, Single and Multiconduct",THHN 10 STRANDED PURPLE -500 FOOT ROLL,THHN #10 AND #14 WIRE FOR STOCK -REQUEST # 13737,238210,,9/25/24,Electrical Contractors and Other Wiring Installation Contractors,0.245,"233210,2332D0,230302,233230,2332A0,233262,233240,233411,233412,230301,2334A0"
45021103005,CHAIN 1/4 IN. 100 FT PER COIL,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material needed for Glen Bell warehouse,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
75052,Flexible Base,,Flexible Base for Canyon Circle = $1546.96,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
36022,"Installation Supplies: Adhesive Edge Strip, Seam T","Cable Tie,141/  2""  x3/16"",Black, 50 lb./ 100  pk","TESSCO $1,583.40 SEE ATTACHED",322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
28075851001,"36J137 CABLE TIES, SELF INTER-LOCKING, NYLON 5 IN.",RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 7/26/2018,MSC material for AWWBSC,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
45021103005,CHAIN 1/4 IN. 100 FT PER COIL,RC LN_____ QTY DEL_____ P/F____ B/O____ DEL DATE_________,material needed at wbsc,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
46010371001,"LANYARD, SAFETY CLIP, NYLON, AIR KING ACL8 OR EQUAL",,Lanyards,314999,,9/25/24,All Other Miscellaneous Textile Product Mills,0.263,314900
45021881001,CHAIN 3/8 X 15 ALLOY MIN 7100LB W/G-80 CLEVIS & SLING HOOK,RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________    DELIVERY DATE SHALL BE NO LATER THAN  12/27/2019,Fastenal material for AWWBSC,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
45095100003,SLING NYLON WEB 9 FT,RC LN__ QTY DEL____ P/F___ B/O___ DEL DATE_______,material needed at awbsc,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
45036700001,HOOK ARM GRABBER 36 INCH,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Glen Bell weekly Keep Stock scan,332216,,9/25/24,Saw Blade and Handtool Manufacturing,0.24,332200
45021881001,CHAIN 3/8 X 15 ALLOY MIN 7100LB W/G-80 CLEVIS & SLING HOOK,RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________    DELIVERY DATE SHALL BE NO LATER THAN  8/7/2019,Fastenal material for AWWBSC,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
758700,Tow Bars and Chains,,D&A Wire Rope/Overlay/tie down chains,336390,,9/25/24,Other Motor Vehicle Parts Manufacturing,0.395,336390
55078,"Traffic Cones, Lane Markers, and Barricades (Porta","CONE TRAFFIC (PVC) FLUORESCENT ORANGE POLY VINYL WITH RETRO-REFLECTIVE SLEEVES. ONE PIECE DESIGN WEIGHT 7 LBS., HEIGHT 28'' TALL, BASE 14'' WIDE BODY STYLE JBC SAFETY PLASTIC MODEL #RS70032CT3M64 TRAFFIC CONE",Traffic Cones,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
45004101001,"WIRE TY-16 GAUGE, ANNEALED WIRE, 5 LB ROLL",RC LN____ QTY DEL______ P/F____ B/O_____ DEL DATE_____,material needed at awgbsc,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
34522,Fall Protection Equipment and Accessories (For the,Part # 00697-PB Pulley Block w/carabiner,Op's Challenge Safety equipment,339113,,9/26/24,Surgical Appliance and Supplies Manufacturing,0.17,339113
28075851002,"CABLE TIES, SELF-INTERLOCKING, NYLON 12 IN.",RC LN_____ QTY DEL_______ P/F_____ B/O_____DEL DATE_____,MSC material for AWWBSc,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
28075851001,"CABLE TIES, SELF INTER-LOCKING, NYLON 5 IN.",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________    MSC # 05389747,Materials needed at Webberville warehouse,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
2807589,"TIES, WIRE",,Ties & Fence Fabric  MAX PO# 5163,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
2809594,"WIRE AND CABLE, ELECTRICAL",SO CORD. 2 GAUGE 4- CONDUCTOR BLACK REEL,SO CORD 2 GAUGE- Thomas Guerra,335929,,9/25/24,Other Communication and Energy Wire Manufacturing,0.359,335920
57077,"Steel, Reinforcing, Mesh",,"ACE/SUPPLIES/CONCRETE, FISCHER",332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
6004100101,CABLES BOOSTER 4 GAUGE 20 FT IN LENGTH,3UY45  RC LN____ QTY DEL____ P/F____ B/O_____ DEL DATE______,material needed at awbsc,335311,,9/25/24,"Power, Distribution, and Specialty Transformer Manufacturing",0.28,335311
45053100001,STRAP TIE DOWN RUBBER W/CAD S HOOK 15 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Grainger stock order for Glen Bell warehouse,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
45053100001,STRAP TIE DOWN RUBBER W/CAD S HOOK 15 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____,Grainger material for Glen Bell warehouse,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
45021881001,CHAIN 3/8 X 15 ALLOY MIN 7100LB W/G-80 CLEVIS & SLING HOOK,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material needed at awwbsc,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
3301348,"GATES, CHAIN LINK FENCING",,Viking Fence/Frank Lopez,332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
45053100003,STRAP TIE DOWN RUBBER W/CAD S HOOK 31 IN,RC LN_____ QTY DEL______ P/F_____ B/O_____ DEL DATE___________,material needed at wbsc,314999,,9/25/24,All Other Miscellaneous Textile Product Mills,0.263,314900
3301355,"PARTS AND COMPONENTS, CHAIN LINK FENCE (MISC.)",,"10"" Fence Ties  MAX PO# 4031",332618,,9/25/24,Other Fabricated Wire Product Manufacturing,0.372,332600
75070,Ready-Mix Concrete,,Concrete for 6301 B Harold Ct.,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,,Concrete for Little Walnut & Georgian,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,wr 444422 6800 US 290 Ksparkman street light conduit,wr 444422 6800 US 290 Ksparkman street light conduit,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,,22067 - Ready Mix Concrete,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,Ready mix concrete for Construction Restoration Services,Ready mix concrete for Construction Restoration Services,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,,req 22104  12800 hymeadow  wr 67938,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,,"Alpha Ready Mix/Class A, C, fiber, & Calcium",327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507006,"CONCRETE, READY MIX",WR #108009 to replace PO MAX37945. (WIlliamson Sub. 12517 1/2 Research Blvd),WR #108009 to replace PO MAX37945. (Williamson Sub 12517),327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507002,"CONCRETE, READY-MIX",CLASS A CONCRETE FOR HOWARD LANE SUB    2305 GARDENIA DRIVE    ROGELIO NUNEZ (512) 773 5291,CONCRETE,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507002,"CONCRETE, READY-MIX",Normal set controlled low strength material,Concrete for driveway,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507006,"CONCRETE, READY MIX","WR 120254,,,CLAY HAMMACK,,,,SPRINKLE SUBSTATION,,,10520 CAMERON ROAD",CONCRETE,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75077110001,CONCRETE GRAVEL MIX 80 LB SACK,RC LN__ QTY DEL___ P/F___ B/O___ DEL DATE______,material needed at awgbsc,212321,,9/25/24,Construction Sand and Gravel Mining,0.692,2123A0
7507002,"CONCRETE, READY-MIX",2sack,Concrete for Manholes @ 303 W5th st,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507006,"CONCRETE, READY MIX",WR#120255: Decker Switchyard; 8001/2 Decker Lane; Tim Smith,Concrete,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507002,"CONCRETE, READY-MIX",WR # 186571??A???A???A???A  W 1111Slaughter Ln??A???A???A???A ??A???A???A???A W??A???A???A???A ??A???A???A???A ??A???A???A???A  Slaughter sub??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A  ??A???A???A???A Bernardo Hernandez??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A ??A???A???A???A  ??A???A???A???A Concrete,CONCRETE,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507006,"CONCRETE, READY MIX",WR#115330; Kingsberry Substation; 5017 1/2 Alf Ave.;Tim Smith 512-731-2810.,Concrete,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,Concrete For 11500 Burnet Rd Sergio Espinoza  WO 444996,concrete 11500 Burnet Rd,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,Item No. 1.10,READY MIX CONCRETE WR 198018 Cistern Switchyard,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507006,"CONCRETE, READY MIX","WR#86701,,,,,,,,CLAY HAMMACK,,,,,,SALEM WALK SUB.....",CONCRETE,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
7507711,"AGGREGATE, CONCRETE, MEETING SPEC. I, ITEM 360",,Bags of Concrete (80lbs)  MAX PO# 4475,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,WR # 73955 7013 1/2 RIVER PLACE BLVD CONCRETE CLAY H,CONCRETE,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75070,Ready-Mix Concrete,12.5 YARDS COA CLASS A 3000 @28,Ready mix,327320,,9/25/24,Ready-Mix Concrete Manufacturing,0.687,327320
75077110001,CONCRETE GRAVEL MIX 80 LB SACK,RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE_________,MATERIAL NEEDED AT WBSC,212321,,9/25/24,Construction Sand and Gravel Mining,0.692,2123A0
32525,Dog and Cat Food,TLAC    Invoice # 13220 $ 617.00  Invoice # 13223  $ 462.75,INVOICES,311111,,9/25/24,Dog and Cat Food Manufacturing,0.478,311111
32525,Dog and Cat Food,Veterinary diets for cats and dogs,Veterinary diets for cats and dogs,311111,,9/25/24,Dog and Cat Food Manufacturing,0.478,311111
20453,"Microcomputers, Desktop or Towerbased",PR0012452  PC Refresh Hardware Lease Payments FY21,FY21 PC Refresh,334111,,9/25/24,Electronic Computer Manufacturing,0.112,334111
